P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235149.1,OZ375330.1,OZ474840.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ474841.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601219.1,202,56,21,0.000000000001,0,-11.9026,0.00099,9.898372e-04,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,PP601217.1,180,57,23,0.000000000001,0,-12.2837,0.00041,4.117942e-04,64855,93420-94448 & 166985-167574
OZ254290.1,OZ375330.1,PP601226.1,193,58,20,0.000000000039,0,-10.4063,0.03058,3.057565e-02,27925,124956-126839 & 159498-161995
OZ235149.1,OZ375330.1,OZ334403.1,196,62,31,0.000000000000,0,-18.3645,0.00000,3.419323e-10,70182,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254490.1,182,59,27,0.000000000000,0,-15.0521,0.00000,7.019870e-07,67630,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254492.1,182,58,27,0.000000000000,0,-15.3125,0.00000,3.853936e-07,67960,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ254904.1,178,58,25,0.000000000000,0,-13.4973,0.00003,2.518325e-05,68429,93420-94448 & 166985-170054
OZ235149.1,OZ375330.1,OZ254900.1,183,55,26,0.000000000000,0,-15.3358,0.00000,3.652713e-07,67254,93420-94448 & 166985-167574
OZ235149.1,OZ375330.1,OZ244989.1,199,59,27,0.000000000000,0,-15.9768,0.00000,8.348697e-08,70182,93420-94448 & 166985-167574
