P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235149.1,OZ375330.1,PQ305803.1,279,87,33,0.000000000000,0,-18.3124,0.00000,3.854673e-10,67011,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305804.1,284,88,29,0.000000000000,0,-15.3991,0.00000,3.157458e-07,63381,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305806.1,271,82,29,0.000000000000,0,-15.9264,0.00000,9.376880e-08,61105,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305808.1,275,87,36,0.000000000000,0,-20.4159,0.00000,3.037795e-12,66846,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305809.1,283,90,33,0.000000000000,0,-17.9032,0.00000,9.890091e-10,67445,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305811.1,289,88,29,0.000000000000,0,-15.5971,0.00000,2.001542e-07,63903,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305812.1,289,89,29,0.000000000000,0,-15.4294,0.00000,2.944805e-07,63382,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305813.1,292,89,29,0.000000000000,0,-15.5466,0.00000,2.248219e-07,64419,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305816.1,292,89,29,0.000000000000,0,-15.5466,0.00000,2.248219e-07,63890,93744-94404 & 161078-161995,93744-94404 & 165142-165403
PQ221765.1,OZ375330.1,PQ305814.1,285,83,29,0.000000000000,0,-16.3146,0.00000,3.835319e-08,30861,124956-126839 & 160646-161995
OZ235149.1,OZ375330.1,PQ305815.1,285,88,29,0.000000000000,0,-15.4389,0.00000,2.880616e-07,63167,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305817.1,286,89,29,0.000000000000,0,-15.3110,0.00000,3.867324e-07,63306,93744-94404 & 161078-161995,93744-94404 & 165142-165403
PQ221765.1,OZ375330.1,PQ305820.1,297,85,30,0.000000000000,0,-17.1881,0.00000,5.132186e-09,32195,124956-126839 & 160646-161995
OZ235149.1,OZ375330.1,PQ305819.1,285,88,29,0.000000000000,0,-15.4389,0.00000,2.880616e-07,63508,93744-94404 & 161078-161995,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254496.1,274,88,34,0.000000000000,0,-18.6230,0.00000,1.885647e-10,66875,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254499.1,282,91,34,0.000000000000,0,-18.3979,0.00000,3.166209e-10,66886,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254859.1,277,91,34,0.000000000000,0,-18.1602,0.00000,5.472385e-10,66880,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254248.1,269,90,34,0.000000000000,0,-17.9711,0.00000,8.460009e-10,66147,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254267.1,277,89,34,0.000000000000,0,-18.5622,0.00000,2.168896e-10,66880,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254271.1,292,93,36,0.000000000000,0,-19.9593,0.00000,8.692427e-12,68705,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254274.1,272,92,36,0.000000000000,0,-19.1703,0.00000,5.347279e-11,66238,93744-94404 & 165142-165403
PQ221701.1,OZ375330.1,OZ254302.1,276,86,35,0.000000000000,0,-19.9126,0.00000,9.679936e-12,63856,93744-97285 & 165218-165403
OZ235149.1,OZ375330.1,OZ254313.1,294,93,36,0.000000000000,0,-20.0556,0.00000,6.963935e-12,68760,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254402.1,280,84,28,0.000000000000,0,-15.1955,0.00000,5.045459e-07,62755,93744-94404 & 161078-161995,93744-94404 & 165142-165403
