P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
OZ235149.1,OZ375330.1,OZ254506.1,232,84,37,0.000000000000,0,-19.4787,0.00000,2.628581e-11,66604,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254596.1,228,80,36,0.000000000000,0,-19.4726,0.00000,2.665848e-11,66475,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254828.1,229,82,37,0.000000000000,0,-19.7931,0.00000,1.274481e-11,66602,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254854.1,231,84,37,0.000000000000,0,-19.4171,0.00000,3.029068e-11,66829,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254859.1,231,84,37,0.000000000000,0,-19.4171,0.00000,3.029068e-11,66596,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ254271.1,243,86,39,0.000000000000,0,-21.1751,0.00000,5.288703e-13,68415,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305769.1,236,81,38,0.000000000000,0,-21.2692,0.00000,4.258273e-13,65807,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305790.1,239,82,38,0.000000000000,0,-21.1884,0.00000,5.129419e-13,67612,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305789.1,214,77,31,0.000000000000,0,-15.6435,0.00000,1.798765e-07,63710,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ305798.1,221,77,38,0.000000000000,0,-21.4206,0.00000,3.005098e-13,63784,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,PQ220058.1,241,85,38,0.000000000000,0,-20.5382,0.00000,2.291888e-12,67840,93744-94404 & 165142-165403
OZ235149.1,OZ375330.1,OZ474764.1,246,84,39,0.000000000000,0,-21.8812,0.00000,1.040404e-13,68464,93744-94404 & 165142-165403
PQ221701.1,OZ375330.1,OZ254712.1,239,72,36,0.000000000000,0,-22.3095,0.00000,3.880596e-14,63527,93744-97285 & 165218-165403
