P_name,Q_name,C_name,m,n,k,p,HS?,log10(p),DS(p),DS(p),min_rec_length,breakpoints
PQ221765.1,OZ375330.1,PV844899.1,204,66,29,0.000000000000,0,-16.1155,0.00000,6.066397e-08,57479,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ474765.1,202,65,31,0.000000000000,0,-17.8745,0.00000,1.056636e-09,57563,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ370097.1,205,65,27,0.000000000000,0,-14.8383,0.00000,1.148558e-06,57590,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ414393.1,202,68,31,0.000000000000,0,-17.0792,0.00000,6.594668e-09,57599,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,OZ254448.1,189,59,26,0.000000000000,0,-14.6316,0.00000,1.848676e-06,55118,93420-102325 & 161980-162241
PQ221740.1,OZ375330.1,PZ390100.1,203,64,30,0.000000000000,0,-17.3774,0.00000,3.319463e-09,63356,93420-96456 & 161980-162241
PQ221740.1,OZ375330.1,PZ390103.1,202,65,30,0.000000000000,0,-17.0563,0.00000,6.952661e-09,63356,93420-96456 & 161980-162241
PQ221765.1,OZ375330.1,PX442285.1,201,68,31,0.000000000000,0,-17.0202,0.00000,7.554898e-09,57597,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PX480709.1,190,66,30,0.000000000000,0,-16.0938,0.00000,6.377349e-08,56163,93420-102325 & 161980-162241
PQ221765.1,OZ375330.1,PQ305775.1,200,55,21,0.000000000001,0,-12.0217,0.00075,7.526544e-04,31202,124956-126839 & 160646-161995
PQ221581.1,OZ375330.1,PQ305787.1,204,49,21,0.000000000000,0,-13.4867,0.00003,2.580312e-05,32147,124956-126839 & 161675-161995
PQ221581.1,OZ375330.1,PQ305791.1,207,49,21,0.000000000000,0,-13.6051,0.00002,1.964665e-05,32963,124956-126839 & 161675-161995
OZ254312.1,OZ375330.1,PQ221896.1,199,56,21,0.000000000002,0,-11.7821,0.00131,1.306369e-03,30253,124956-125778 & 160121-161995
OZ254312.1,OZ375330.1,OZ254497.1,196,60,25,0.000000000000,0,-13.9557,0.00001,8.763592e-06,54419,93420-103454 & 161980-162241
OZ254312.1,OZ375330.1,OZ254499.1,203,61,25,0.000000000000,0,-14.0688,0.00001,6.754895e-06,54575,93420-103454 & 161980-162241
